,epoch,loss,energy_mean,energy_std,CI,proposal_width,acceptance_rate,walltime
0,9001,0.031430140137672424,2.1656441688537598,0.10943814367055893,2.2678122744764173,0.681174635887146,0.513671875,0.7378831999376416
1,9002,0.027008067816495895,2.1306955814361572,0.0983768031001091,2.2678122744764173,0.6760393381118774,0.49658203125,0.23663669999223202
2,9003,0.013870441354811192,2.1199045181274414,0.11032932251691818,2.2678122744764173,0.6971560716629028,0.497802734375,0.1837509999750182
3,9004,0.005841037258505821,2.1159000396728516,0.11114989966154099,2.2678122744764173,0.6620873808860779,0.480712890625,0.19528390001505613
4,9005,0.009588806889951229,2.12180233001709,0.08760020136833191,2.2678122744764173,0.6779331564903259,0.49169921875,0.21105119993444532
5,9006,0.011486650444567204,2.1296143531799316,0.07849179953336716,2.2678122744764173,0.6873737573623657,0.5078125,0.22355580003932118
6,9007,0.007818253710865974,2.135525703430176,0.08286730200052261,2.2678122744764173,0.6792667508125305,0.501220703125,0.24396260001230985
7,9008,0.011457197368144989,2.12499737739563,0.09386660158634186,2.2678122744764173,0.6922619938850403,0.491943359375,0.24331890000030398
8,9009,-0.00036758463829755783,2.121631145477295,0.06595314294099808,2.2678122744764173,0.6979126334190369,0.5078125,0.22445660002995282
9,9010,-0.003165409667417407,2.1169068813323975,0.056290727108716965,2.2678122744764173,0.6973321437835693,0.509521484375,0.21618590003345162
10,9011,0.003969314508140087,2.1159508228302,0.06280869245529175,2.2678122744764173,0.6861233115196228,0.5126953125,0.2937789000570774
11,9012,0.004670931026339531,2.1170902252197266,0.06264276057481766,2.2678122744764173,0.6812860369682312,0.4970703125,0.278412300045602
12,9013,0.0010135481134057045,2.116673707962036,0.0470290333032608,2.2678122744764173,0.6913172006607056,0.4990234375,0.27068319998215884
13,9014,0.0001044231466948986,2.1189727783203125,0.05854707211256027,2.2678122744764173,0.67338627576828,0.492431640625,0.25358959997538477
14,9015,0.0022381613962352276,2.120574712753296,0.06954417377710342,2.2678122744764173,0.6973569989204407,0.512939453125,0.1795758999651298
15,9016,0.0020397475454956293,2.1222951412200928,0.060515496879816055,2.2678122744764173,0.6851370930671692,0.501708984375,0.21194449998438358
16,9017,0.0017914061900228262,2.116661310195923,0.05088132992386818,2.2678122744764173,0.6996703147888184,0.504150390625,0.19479280000086874
17,9018,0.00031489040702581406,2.112419605255127,0.041590992361307144,2.2678122744764173,0.6762001514434814,0.504150390625,0.19088299991562963
18,9019,-0.0022556642070412636,2.1103668212890625,0.04666564241051674,2.2678122744764173,0.6937516331672668,0.52099609375,0.20914629998151213
19,9020,-0.002819400979205966,2.1087229251861572,0.0449916310608387,2.2678122744764173,0.6798238158226013,0.4931640625,0.19078050006646663
20,9021,-0.005153398960828781,2.110023021697998,0.04534873738884926,2.2678122744764173,0.7168143391609192,0.5068359375,0.18531899992376566
